Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDD53,815.199044075059,OUT013
FDW15,2349.0368853443556,OUT045
NCT53,2497.862615494721,OUT045
NCG55,3263.6724393273607,OUT027
FDD48,1982.8060896963316,OUT035
FDG47,4255.367074418263,OUT049
FDI21,1189.1806922172084,OUT017
FDT27,3848.7578217010823,OUT017
DRO35,1887.6016979458432,OUT013
FDD33,3854.420120660111,OUT017
FDC04,3981.6743158222444,OUT035
FDY34,2681.3318714877787,OUT013
DRJ49,2130.739542981798,OUT049
FDE05,2432.45742825892,OUT049
FDU31,3605.9242047507323,OUT017
NCN19,4409.060314912937,OUT027
FDK56,4391.4377337686,OUT027
FDK58,1804.8147183789179,OUT017
NCJ42,1767.2618264325133,OUT035
FDZ34,4498.2681158555215,OUT027
FDA52,2612.2748024966954,OUT018
NCR29,928.9546405264996,OUT013
FDT48,3379.09249725989,OUT035
DRJ51,1705.936449355253,OUT019
NCS54,2792.8188442909177,OUT046
FDV01,2650.0681109293305,OUT035
DRG51,4032.5352254859563,OUT027
NCG42,2108.3995887511833,OUT013
FDA51,1994.3028073373907,OUT049
FDV19,664.0635766585067,OUT010
NCT18,2796.0860814330467,OUT045
NCS41,2834.9186512340207,OUT045
FDO03,3646.6636033963923,OUT046
FDL12,-862.4365293869764,OUT010
FDY37,412.66455382436675,OUT010
FDI58,1633.935836218814,OUT049
FDT28,2100.980523300346,OUT018
NCC42,267.6224241473533,OUT010
FDO01,2217.0976895290246,OUT017
FDJ02,2407.9592170129154,OUT013
FDQ04,435.40783848574847,OUT018
DRL47,2024.101159197582,OUT013
FDZ32,1904.405744224323,OUT035
FDC35,3431.876248383415,OUT035
FDX14,1127.4064054884832,OUT045
FDZ35,1746.7946880471727,OUT013
FDL14,2548.5611006660447,OUT013
FDO04,1008.9375519150865,OUT049
DRK11,2481.1393252416756,OUT017
FDB44,3064.1490843828974,OUT018
FDZ50,3067.6974840806242,OUT049
FDI12,2927.8456462900076,OUT027
FDU43,3888.1899959396314,OUT017
FDD58,-332.70724704231003,OUT010
FDB27,3200.8427130094947,OUT017
FDB04,1157.8144232956715,OUT018
NCO17,1973.26343995534,OUT013
FDL12,1102.4154889979604,OUT017
DRJ13,2636.3142037913904,OUT049
FDD57,1495.5166786060843,OUT045
FDW19,1967.7424940345,OUT035
DRD27,1321.8051448461354,OUT018
FDH27,3764.404485430904,OUT027
NCW30,5525.487853020105,OUT027
FDR40,1064.5093233088867,OUT018
FDG05,2566.0867180692962,OUT013
NCY41,-1321.9545843506596,OUT019
FDI38,3029.932594019368,OUT018
FDR20,767.4177229059242,OUT046
FDE09,1859.834875657743,OUT017
FDN50,-328.415635919111,OUT019
DRF27,2342.164711892786,OUT045
DRF51,656.9607170837346,OUT013
NCO02,-817.1408429294997,OUT019
FDB51,2472.477702039935,OUT027
FDJ50,911.1097828319353,OUT013
FDN52,1455.2043007845311,OUT013
FDX14,1279.3319404840474,OUT013
FDT27,1864.8632045173413,OUT019
FDV10,769.1368980574098,OUT013
FDU33,796.0941263417681,OUT046
FDU58,2992.0438091418423,OUT046
NCP42,4511.865776091678,OUT027
FDL51,4870.648991197563,OUT027
DRH15,2196.893443117643,OUT027
FDU16,1530.0058740477707,OUT017
FDW15,2523.582730276756,OUT017
FDQ44,1889.5216999701784,OUT045
NCI06,4282.028659308514,OUT027
DRK23,2077.19333958547,OUT019
FDC28,1909.1288725289,OUT035
NCY17,-1140.7383879908996,OUT019
NCV05,2145.601146630204,OUT018
FDM34,218.24173471485915,OUT019
DRD60,4335.118234340013,OUT027
FDT38,1397.3831047694473,OUT046
FDQ57,2037.38659555401,OUT018
FDE59,2061.207600415637,OUT027
NCM43,2574.513556384211,OUT046
DRI51,2798.4618600086424,OUT049
NCG30,2074.6382449571515,OUT017
NCK54,1960.7599926297703,OUT035
FDQ16,-139.30016928406707,OUT019
FDI36,3195.326181460031,OUT013
FDX16,3820.537127576763,OUT027
FDA34,2763.1548969039854,OUT046
FDJ48,3637.8745502725706,OUT018
FDU47,2396.263029263609,OUT035
FDS39,2281.856911335248,OUT046
FDD11,3971.693330395813,OUT046
FDM16,2691.7080379313147,OUT027
FDU56,2626.56181401193,OUT018
FDQ32,2102.141717577571,OUT017
DRK35,683.6615221085071,OUT013
FDA58,3800.200337514626,OUT049
DRG48,374.5743902347929,OUT019
FDT59,1746.8817699527722,OUT010
FDQ31,-408.205695466514,OUT019
FDS51,763.489664951537,OUT018
FDW32,2899.5682702507875,OUT027
FDI15,5622.1780666679,OUT027
NCV30,1101.1362253883694,OUT017
DRG25,3054.771597684432,OUT049
FDT02,604.7842678831805,OUT013
FDO33,3282.9456844057095,OUT027
FDP38,996.2012289863292,OUT035
FDZ45,3279.3302381227,OUT035
NCA54,4282.998629148267,OUT027
FDU33,906.1280310891684,OUT017
FDN58,3836.0831584332172,OUT017
FDI05,1204.2418813037532,OUT045
FDM57,-521.4169352835503,OUT019
NCS42,2874.7967215669332,OUT027
FDB57,3475.446367994997,OUT045
FDC03,3081.0090661569334,OUT045
FDZ58,1961.9233501814638,OUT013
NCK29,1902.5825711070734,OUT045
NCR53,3462.2935344314005,OUT045
FDE26,3770.5202019960543,OUT027
FDU52,2560.0418625085795,OUT049
FDE41,2849.3322296930182,OUT027
FDU38,2734.77600217429,OUT018
FDA52,2943.2098465206805,OUT017
FDW46,1116.3325863656682,OUT046
DRI59,3741.5981307046904,OUT035
FDT38,1525.1195344282055,OUT035
FDL33,2844.7870910633087,OUT018
FDQ01,5484.715372487185,OUT027
FDJ08,3030.9968389138717,OUT046
FDQ47,755.0924846839923,OUT049
NCZ18,3991.175043688543,OUT013
FDE29,1100.565749750223,OUT017
FDF10,3831.238207017501,OUT027
FDC48,1452.9989583397862,OUT049
FDY58,3649.777283897285,OUT013
NCX30,2027.6938944601116,OUT010
FDV11,2880.0357700428935,OUT013
FDT46,824.509775394813,OUT046
DRD01,-955.6434082893272,OUT019
FDQ11,4122.520958140459,OUT013
NCM41,1571.398640471385,OUT017
NCC55,629.1779847989771,OUT013
FDG45,4841.09081341415,OUT027
NCQ54,2800.7453359668025,OUT049
FDM34,2005.069548639593,OUT045
FDD17,1855.2821233617037,OUT019
FDN38,5438.317328427017,OUT027
FDB53,2149.082281491755,OUT018
NCL06,4255.850855116648,OUT035
NCV18,-584.6933547588803,OUT019
FDX25,2984.1647833475495,OUT013
FDB39,916.6798782736892,OUT046
FDC33,3266.6743820126176,OUT049
NCO14,444.26128127709876,OUT018
FDA58,5200.534226616651,OUT027
NCQ02,3034.1289050341943,OUT017
NCR53,3666.4031571308087,OUT017
FDN52,1468.9267277081158,OUT046
FDG26,4046.6025155422312,OUT046
FDE23,2274.0291446987976,OUT027
DRI37,990.228740845941,OUT013
DRH37,2343.671356302565,OUT018
FDO01,2227.0238741737044,OUT035
FDK45,1925.7460036426046,OUT049
FDP23,3541.218498709035,OUT049
FDM33,3623.9377620732694,OUT035
FDD36,2023.2095762438807,OUT017
FDL56,1486.8054531685787,OUT017
FDT27,1852.6179376884725,OUT010
FDG52,847.4888001595843,OUT017
NCL42,3968.977399109279,OUT035
DRJ24,2931.461954700932,OUT046
FDV38,876.8092153075384,OUT046
FDT35,2668.4295866339257,OUT045
FDY51,3396.820243428487,OUT045
FDC37,1804.4758066040872,OUT017
NCP43,2885.732870933454,OUT013
FDO33,1734.0286486211658,OUT045
FDW04,1856.2648374557916,OUT018
NCC31,2442.3246995865425,OUT046
FDK22,3521.061874297049,OUT049
FDJ50,1009.9680722347073,OUT017
FDV13,1583.2578556238268,OUT017
DRL60,2506.4699445855113,OUT017
FDW03,1816.2552159774245,OUT017
FDY27,2967.6389209814056,OUT035
FDB39,2351.770949399169,OUT027
FDU59,2517.9310875842734,OUT045
FDZ57,2269.613801549207,OUT049
FDO21,3697.5504675835336,OUT049
FDS43,2763.88945783203,OUT018
FDU28,1123.1902596369678,OUT010
FDC51,74.05981816576877,OUT010
FDW16,-384.9802932516944,OUT010
FDP32,94.14817147176791,OUT010
FDB60,1197.5475048278372,OUT019
NCQ30,1900.13715104323,OUT046
FDD26,3072.5214479206834,OUT049
FDI44,1188.8058211375223,OUT045
DRH23,912.3757357645688,OUT046
FDO44,1767.6233879577503,OUT046
FDG04,2970.829273648371,OUT046
FDM32,2929.806139293273,OUT027
FDM09,2765.436086286306,OUT013
FDZ47,1662.8425360495971,OUT013
FDM40,3734.025625316267,OUT027
FDY48,1738.6000955957516,OUT017
NCM30,620.8660196416893,OUT045
FDX36,1696.142761611523,OUT010
DRF03,748.9641070117764,OUT017
FDN51,4234.85907339803,OUT049
FDM57,1509.4848923784355,OUT049
FDB35,1652.2120300709103,OUT049
FDY13,2718.2622314963883,OUT027
FDA37,2159.1876622976283,OUT017
NCX53,2341.9743703795925,OUT017
FDD59,1077.3443692995954,OUT018
FDX10,-1232.1090387134514,OUT019
FDC03,2863.882545844133,OUT018
FDW43,3758.4142223624276,OUT035
FDW10,2796.6896019027395,OUT046
FDY14,5597.469230040072,OUT027
FDV43,688.9002624180989,OUT045
FDO40,2426.2154160785667,OUT013
FDP46,2923.945740696201,OUT027
NCE43,755.2330353209027,OUT019
FDD05,2065.4470026454205,OUT035
FDJ60,758.7594176685027,OUT010
DRE27,1253.9473998857095,OUT018
FDO11,4141.891168315857,OUT035
DRG11,3162.1986722792008,OUT027
FDK33,1480.8836937525152,OUT010
DRM23,2622.0837625478207,OUT045
FDJ02,3821.423570038699,OUT027
NCZ05,1587.483331650952,OUT045
NCL30,2024.7961764382371,OUT013
FDZ19,2492.2178252039835,OUT018
FDM45,2076.5765008678127,OUT049
FDO36,2892.973230835055,OUT046
NCK31,752.1232516246785,OUT045
DRJ37,2358.374397058994,OUT045
FDP24,1646.1435155995118,OUT018
FDF46,1881.0426624757224,OUT013
FDX46,-893.9680263316651,OUT019
NCL18,2974.489873677579,OUT045
FDJ26,3436.9743170955217,OUT013
FDJ07,1778.9520298250422,OUT045
FDY15,2540.929505886247,OUT013
DRG01,1135.1325095761067,OUT045
FDF58,998.1279691447435,OUT045
FDZ14,84.79344819288553,OUT019
FDP31,1214.9000894460446,OUT049
FDH45,788.3316374352812,OUT013
FDA09,954.9819182579979,OUT010
FDW31,3331.311833823353,OUT035
FDA57,698.5148290646325,OUT046
NCE55,2924.131950008827,OUT035
FDC17,1458.4139737379214,OUT019
FDC59,1132.0256503825617,OUT013
FDA22,2701.3515141550906,OUT013
FDK52,3698.1777299747464,OUT035
NCM26,2406.411859163687,OUT046
NCT53,2764.796675488163,OUT035
FDW45,2095.8557191976265,OUT018
NCI18,3635.419323004089,OUT035
FDE38,2333.449240795009,OUT018
FDF08,-417.4440102230805,OUT019
FDY58,1711.9459729922487,OUT010
FDF58,-859.1192968676847,OUT019
FDX39,3468.08178183693,OUT017
FDB44,3439.1080622494555,OUT049
FDF28,2088.941974359051,OUT013
FDE39,1911.5476855618276,OUT013
FDT37,3714.5301600840266,OUT018
FDZ45,3255.402230668425,OUT017
FDO40,2547.4471357049065,OUT035
FDM57,2876.2813240251253,OUT027
DRG36,2815.3634546379208,OUT017
FDY36,-747.3202815582404,OUT010
DRL60,3849.7013004827068,OUT027
FDS25,-79.8886499025329,OUT019
DRF49,3233.521839184392,OUT027
FDP16,3807.0656940805584,OUT045
FDS60,2971.286055158047,OUT049
FDU15,2137.9888686300083,OUT027
FDK43,2030.8103943888345,OUT046
FDN25,1010.6580504489061,OUT046
FDE53,1786.5655055653233,OUT049
FDB22,2511.2344723941023,OUT013
FDE39,2021.2977670562564,OUT017
FDX35,3775.7622399150614,OUT035
NCG54,2768.278091552409,OUT049
FDH27,2470.8852862185945,OUT035
NCK42,3413.966759236409,OUT013
FDS25,1889.842642004336,OUT049
FDI10,2503.941901784148,OUT018
FDU35,1765.691250164823,OUT035
FDI04,3296.996779266196,OUT017
DRK23,4102.67720019639,OUT035
FDB53,459.7492688381251,OUT019
FDY02,4268.993870595395,OUT049
FDM60,869.1242243775669,OUT035
NCJ31,1839.4805325706998,OUT010
DRP35,2110.9889410509404,OUT017
NCQ30,1658.9493232679747,OUT018
DRL11,587.961357738842,OUT010
FDU01,3000.5464674006234,OUT013
FDR39,3010.2041430029435,OUT035
FDO08,2675.916211813437,OUT046
FDC02,4048.272574679806,OUT045
NCZ29,2156.4640384742593,OUT035
FDF29,215.34422091589727,OUT010
FDZ23,3113.382599928967,OUT017
NCU53,2315.4050563723426,OUT018
NCW30,4078.6644471656755,OUT013
NCM26,3884.4785482294656,OUT027
FDV50,3414.0187780615597,OUT027
FDW15,2472.638808482817,OUT049
FDI35,4348.443840436056,OUT027
FDO11,4075.9526956150476,OUT017
FDN48,1495.8964322142942,OUT046
NCA17,2457.879040796691,OUT049
NCN54,1291.1279852184405,OUT013
FDP22,901.8165246470144,OUT013
NCB54,2139.562365047507,OUT035
FDD08,576.5752341128941,OUT045
DRM48,-1319.0853018564808,OUT010
FDG41,3264.293790921027,OUT027
FDE44,2265.952828505202,OUT027
FDE26,2443.3700807091323,OUT035
NCS38,1886.9630123487977,OUT013
NCJ54,3403.9932942507908,OUT018
FDI40,-266.5881362851714,OUT019
FDN45,3268.4679363133414,OUT018
FDU43,3826.3912466573256,OUT046
FDI04,1252.6347042936782,OUT010
NCC07,1383.854830284822,OUT018
NCC07,-245.09020133367886,OUT019
NCD18,3560.747391286736,OUT045
FDU55,4223.270905132295,OUT035
FDX59,749.7345090394492,OUT035
FDR52,3163.0091387046905,OUT049
NCP17,1043.8280760518178,OUT013
FDQ32,1929.151927767523,OUT045
NCT17,3053.3898067345417,OUT049
FDO10,1155.3910252273251,OUT049
FDE32,719.7784533782833,OUT049
FDN44,2448.9794958509333,OUT045
FDH02,1625.2314768629026,OUT035
FDK60,1665.7980264279986,OUT013
FDS24,-458.173244755811,OUT019
FDL03,1260.9424086561144,OUT010
FDB46,4856.001621051421,OUT027
FDO48,3657.7745513356886,OUT049
FDZ39,1800.9268678382678,OUT049
FDT02,2118.420855000086,OUT027
FDC50,1561.5589356613432,OUT013
FDP39,1002.3166603085238,OUT035
DRG15,698.1180019760538,OUT018
FDP10,1397.7020249362022,OUT018
FDF53,4376.939736944616,OUT027
FDN34,2679.3854706631123,OUT045
FDK02,1866.9612457118096,OUT045
FDC23,2730.2786951573657,OUT045
FDJ10,378.2455849105743,OUT019
FDE53,1866.1057242601746,OUT035
FDR25,4388.285438835333,OUT035
FDW50,2633.9419382653014,OUT046
FDS09,995.5066373366874,OUT049
FDW49,907.5194359881255,OUT010
FDU51,2874.826802335556,OUT046
FDF28,1780.569335818091,OUT018
NCY30,2545.944602733874,OUT018
FDD44,4065.859386394941,OUT045
FDX09,2919.7720457835544,OUT017
NCF30,2019.3274708315112,OUT013
FDZ50,1080.6111945461994,OUT019
FDW37,1533.600078953863,OUT013
FDD11,4111.687961078643,OUT049
DRH39,935.1015309893746,OUT018
FDA36,3021.245916742564,OUT049
NCG43,1563.606497176038,OUT049
FDF02,1813.0565956762348,OUT035
FDP57,3092.124642517525,OUT027
NCE42,3740.099551415964,OUT017
NCR38,5415.146388469343,OUT027
FDP03,142.05033051539385,OUT019
FDO51,901.4031170410831,OUT035
NCQ42,2025.8658925599848,OUT046
NCM41,1447.3643311097605,OUT046
FDH48,2830.25268453622,OUT027
DRF60,3718.1970735251707,OUT046
FDJ27,1818.8596233421517,OUT035
FDQ14,2434.4504852773657,OUT013
FDN27,2063.9555079343795,OUT017
NCQ02,2964.5520304948855,OUT046
FDJ33,2138.699245093786,OUT049
FDP07,4556.498642960537,OUT027
DRE01,3891.5623953932263,OUT049
FDU36,1544.870760919769,OUT045
FDL28,3758.9926066767594,OUT017
NCX53,2224.1642510172082,OUT046
FDZ39,1739.008730189625,OUT013
NCP42,3101.3721246997575,OUT013
FDJ14,1506.9308500011866,OUT035
FDK04,1016.5245954537274,OUT049
NCC19,3162.856288491466,OUT017
FDS09,625.2161614983813,OUT018
FDZ02,1648.9847780885652,OUT046
FDD35,1666.6340596766945,OUT018
NCY42,2377.7929133749317,OUT017
FDB05,3833.146035972957,OUT045
FDF20,3238.60412180087,OUT035
NCO41,1266.8561004194419,OUT018
FDC40,2784.437641279559,OUT027
FDV58,3057.8419927956234,OUT045
FDZ57,2046.0400215112581,OUT045
DRM35,2831.4178343554127,OUT046
DRN36,1227.6615979410183,OUT018
FDQ13,1364.2312478834908,OUT046
DRO35,-82.92122232388334,OUT010
NCD43,1864.6448969673806,OUT035
FDA51,1599.1188881532112,OUT018
NCX17,5104.913092617807,OUT027
NCZ17,741.5397779424193,OUT049
FDR11,4032.6543704193564,OUT027
FDW34,3933.982199981516,OUT049
FDN50,1641.3850636858429,OUT017
FDS09,878.8501904143111,OUT046
FDS48,2126.688101023113,OUT018
FDL44,2686.0624446828397,OUT049
DRF48,2682.4598628469903,OUT018
FDA14,2142.742500182049,OUT018
NCD30,1627.7309456857074,OUT049
FDI16,1002.571983091518,OUT017
NCG06,4196.0779805363245,OUT035
DRZ24,2059.152741420673,OUT035
NCS17,1438.9295874812863,OUT045
FDB37,3778.5038886641214,OUT045
FDE10,2267.0004703777618,OUT035
FDC57,3008.9708064778765,OUT045
FDM12,2742.230127859399,OUT018
FDE24,2338.8519831103104,OUT049
FDW22,3448.153621140102,OUT045
DRD01,2361.2019596556947,OUT027
NCZ18,5431.017474491381,OUT027
FDN49,664.9133634481127,OUT045
FDR22,1999.6878361231265,OUT035
FDV08,-1103.038741326889,OUT019
FDY39,2982.745355643733,OUT046
FDV36,2107.39261333415,OUT049
FDO60,687.4656803000271,OUT045
FDU04,3410.0519073422893,OUT027
FDR20,2275.1143531609005,OUT027
FDW19,-86.70965074769441,OUT019
FDU40,3173.294691917833,OUT049
FDK15,1507.3818603107036,OUT045
DRF15,2543.997271912024,OUT035
FDQ25,2903.111210410651,OUT017
FDI48,-983.8880703779631,OUT019
FDS49,1255.886645667188,OUT046
FDV22,2551.7974892790894,OUT046
NCV42,1732.2708332302886,OUT046
FDX26,2922.1976322388305,OUT046
FDI33,1174.7451724279929,OUT018
FDZ14,2079.7795644307007,OUT049
FDG10,1006.4142238344975,OUT013
FDM38,612.1529541299942,OUT018
FDG26,5490.415811646541,OUT027
FDH46,1824.3473395621586,OUT035
FDN13,1332.183449039999,OUT018
FDU57,2573.148617832066,OUT035
NCI06,2825.2776992806507,OUT046
FDM38,851.0619278780305,OUT045
NCG42,116.11593413893547,OUT010
FDL39,2828.974298035811,OUT045
FDT31,1125.1458357460997,OUT019
FDV59,3463.321330708071,OUT013
FDB49,1806.840341228391,OUT035
FDD58,1732.3266606938196,OUT049
DRN59,742.8503547399755,OUT046
FDX48,2579.0545850966055,OUT049
FDQ11,4167.324725653801,OUT049
FDY12,1012.6350993844401,OUT049
FDQ11,4021.940169185702,OUT045
DRI11,1948.2525421437804,OUT017
FDY32,4046.5087082992477,OUT027
FDS51,929.2717342774959,OUT045
FDR19,423.58891616864935,OUT010
DRB13,2756.6744894742096,OUT018
FDS21,1210.1576612147005,OUT035
FDQ40,2768.750982090976,OUT045
NCE55,2802.899924885212,OUT013
FDX43,4077.8643923743166,OUT027
FDS12,2111.5916966079913,OUT049
DRK01,2962.6182261188815,OUT027
FDN25,1063.121459480671,OUT017
FDB60,3090.723365575494,OUT046
FDQ13,1460.258586181754,OUT017
DRK13,3033.688108206401,OUT045
DRF25,313.76162717725765,OUT018
NCD42,-1261.8541447831249,OUT019
FDW25,1308.3799501227745,OUT045
NCV29,4272.663812176053,OUT027
NCK42,3510.303946273502,OUT035
DRJ13,3955.51508100938,OUT027
DRD15,3759.9748072197754,OUT017
FDM27,2462.817546238099,OUT045
FDZ50,2691.1833656598997,OUT018
FDC04,3827.4874987788507,OUT046
FDF50,3265.1554574025004,OUT049
FDP15,3997.412798809194,OUT045
FDK46,4230.57077843777,OUT035
FDZ56,2406.0394594240383,OUT018
FDY60,2487.724265562896,OUT049
FDB10,3886.6233798868698,OUT035
FDR57,2450.7333150326044,OUT045
FDU58,3105.588051849274,OUT049
FDH02,1478.8241597703045,OUT046
FDP48,2965.7496192270005,OUT013
FDI46,4121.961624912758,OUT035
FDW56,3093.30441338752,OUT013
NCM19,-80.49872773312148,OUT010
FDS50,4948.411839571712,OUT027
FDK24,780.2636693160532,OUT013
FDO36,2966.792879861789,OUT017
FDK45,3292.5760889578214,OUT027
NCL05,714.2139889428879,OUT045
FDL32,1581.0472397907902,OUT018
FDA28,2154.389736876873,OUT049
FDY36,938.2507558085249,OUT018
FDP32,1760.7924640246015,OUT018
FDL50,2013.532003378673,OUT046
DRC24,2496.711283009833,OUT049
NCS18,1804.1581433307388,OUT017
FDD16,1329.5879949665723,OUT017
NCV18,1384.2657757900677,OUT013
FDX07,2957.1157460808263,OUT046
NCZ05,3103.268111211951,OUT027
NCI31,631.6098183956256,OUT013
FDK14,1451.2220240004874,OUT049
NCR06,629.309279964134,OUT045
NCF54,2821.2584100201057,OUT049
DRG23,467.00364940481654,OUT010
FDD53,731.98343362327,OUT046
NCM31,3660.420971497103,OUT027
FDT16,4271.795222766474,OUT017
FDR40,1473.8875607775794,OUT035
DRG25,3013.9164342243694,OUT017
FDT10,1183.8909634000343,OUT035
FDY32,2636.2507891217424,OUT013
FDN50,1691.7645986859693,OUT035
FDZ35,-177.36694506403995,OUT019
NCP54,1858.7001695489494,OUT045
NCD07,1918.8290770968574,OUT035
FDS02,2946.3384250464346,OUT018
DRN59,512.5545556493012,OUT018
DRB24,2491.476976562783,OUT013
FDP37,3475.2277524491747,OUT027
DRB01,2723.536830742063,OUT018
FDR47,3100.3041428263073,OUT046
NCM31,322.4864933062877,OUT010
NCF06,5508.417547834714,OUT027
NCV17,3502.3650230742223,OUT027
FDS10,2932.3757346125903,OUT049
FDN52,1601.3308023993995,OUT035
FDZ48,1849.223398580085,OUT013
FDJ48,4022.1684694201504,OUT049
DRB13,4548.362155183644,OUT027
FDV59,3534.174177495673,OUT017
FDL32,1973.308146678267,OUT035
FDZ12,2413.424307080281,OUT035
NCR06,2124.493468567176,OUT027
FDP51,2061.138119093995,OUT017
FDY22,2346.1428942319776,OUT013
FDZ38,2808.4229536367184,OUT049
NCO54,1022.4988945509208,OUT035
FDR23,2924.5651051102245,OUT035
FDM38,1046.2353690882821,OUT049
FDS25,1879.2679299307688,OUT013
FDZ22,1392.1867673782467,OUT013
FDZ20,2118.7527931753857,OUT019
FDD45,-374.9246784579314,OUT010
FDN03,4065.328220333795,OUT049
NCW30,4053.4887727978066,OUT046
FDY24,2416.801583964004,OUT027
FDJ26,1495.7547688269256,OUT019
FDM15,2625.4562723995987,OUT049
NCW54,2380.837982577029,OUT027
FDA23,1552.5187052408419,OUT045
FDA39,-1168.2180125789514,OUT019
FDZ12,2403.5004701195644,OUT017
NCB42,1832.0047464541863,OUT046
FDL16,781.2373658950532,OUT046
FDO24,710.2851377534655,OUT019
NCP42,3035.7429551371833,OUT046
FDR19,2110.2243735471698,OUT018
DRL01,3644.4123511153457,OUT045
FDV37,3191.8833979295223,OUT046
FDI41,465.3160180817815,OUT010
FDF58,1124.8418064143962,OUT049
NCF43,1962.3092090736886,OUT018
FDN02,3355.5407323462805,OUT049
NCP41,1849.5549875408205,OUT035
NCY17,2190.6115480263798,OUT027
FDL58,5671.704368156675,OUT027
NCA30,4405.671510242671,OUT027
FDE46,2120.371340014854,OUT018
FDY38,3839.0859227632172,OUT035
NCH29,2975.1582380178215,OUT027
FDO20,3980.318401951523,OUT045
FDP44,1421.5602008593496,OUT018
FDM02,2936.0076123438466,OUT027
FDJ14,2792.3791180594835,OUT027
FDH04,-435.17312038416486,OUT010
DRK23,3976.496688324868,OUT046
NCW05,1690.7569521279402,OUT046
FDF12,2437.703564211698,OUT049
FDL51,1505.5200953464741,OUT019
FDN03,3701.2605506905047,OUT018
DRJ37,2478.8644974439876,OUT049
FDM12,1131.5600986384266,OUT019
FDA16,3441.402862796794,OUT045
NCB07,3190.4570687976134,OUT017
NCI17,-358.46093369893794,OUT019
FDR51,2422.2487421859787,OUT046
FDJ55,3533.1942606096413,OUT045
NCZ17,665.6177845543941,OUT013
FDU25,1013.0988330614298,OUT013
NCG18,1579.5298085038398,OUT045
DRM11,4182.340030081838,OUT017
FDH16,1627.5986557922106,OUT035
FDZ04,738.798260828032,OUT018
NCX53,2450.36650461588,OUT035
FDX38,2363.920186563486,OUT027
FDX09,2811.2959637481977,OUT046
NCW05,1429.3447331371692,OUT018
NCS41,3006.352657677197,OUT017
FDI26,2822.9370500883742,OUT046
NCZ41,3440.4849464653435,OUT027
NCK06,1940.2936659848538,OUT046
FDX23,3008.870290982023,OUT027
NCA42,2482.5715622183725,OUT046
FDC20,994.658602896073,OUT049
DRC49,2000.496763708733,OUT018
FDX01,1908.272287350249,OUT013
FDC08,3549.290426249738,OUT045
FDC02,4183.921051002544,OUT017
FDK10,2818.554320929427,OUT045
DRC24,2450.352110744696,OUT013
FDW16,-364.6353440840341,OUT019
NCU06,3315.664545960513,OUT018
DRA59,2882.546810127925,OUT045
FDR24,-395.44003906068605,OUT019
DRL35,490.2978798937729,OUT018
FDA49,1432.606688611869,OUT013
NCC55,599.3348113900729,OUT046
DRD24,367.0146000649718,OUT019
NCE55,2878.822506750471,OUT049
FDT33,2716.3995859697793,OUT045
NCT53,2617.114531444699,OUT013
FDS26,4101.2384942324,OUT046
FDL22,1200.103501550822,OUT018
FDP44,1825.6801589881225,OUT017
FDC52,2146.931362136444,OUT018
FDI53,678.6417039737137,OUT010
FDZ23,3006.462360112112,OUT046
NCT18,2902.890604074536,OUT013
FDR13,1913.7173542591818,OUT046
FDB09,82.19377022679055,OUT010
FDZ60,1778.656955518225,OUT013
FDB11,3566.906069612419,OUT046
FDC10,1684.6093302203694,OUT018
FDW56,3219.2039665532225,OUT035
FDK14,2872.1329047663576,OUT027
DRE27,2984.755339026947,OUT027
FDA38,3907.3733888205734,OUT017
FDT11,2967.658050594649,OUT045
FDP15,4200.554388201765,OUT035
FDV27,1606.4801655175652,OUT035
FDS36,3242.989266458533,OUT027
FDY40,2295.7323070150806,OUT027
NCF19,908.3656567797966,OUT049
FDF53,2861.877313328488,OUT045
FDS14,3941.9858077459357,OUT027
FDE56,1088.5616063260381,OUT046
FDZ19,2968.498176637037,OUT035
FDZ46,1833.175628269405,OUT013
FDR16,3410.129793463003,OUT046
FDG29,432.85725360249535,OUT018
NCE30,3468.1720131940706,OUT017
FDZ40,880.2040569561416,OUT046
FDG58,2239.6648552244565,OUT018
DRH03,1545.239514093601,OUT013
FDZ47,1571.5973357633138,OUT045
FDV04,2274.020680738254,OUT018
FDZ10,1740.562984440738,OUT018
FDG46,1963.5170319474241,OUT017
NCF07,1509.4428861203198,OUT045
FDY44,3270.2538779257525,OUT035
FDB21,3861.8835200291787,OUT013
FDS20,3040.0352559853022,OUT035
FDS49,1394.3257417770167,OUT049
FDX55,4922.054744886434,OUT027
NCQ02,2658.0157855550574,OUT018
FDR25,4245.270721174041,OUT013
DRG39,810.6200678572168,OUT045
FDB46,3416.4672155750964,OUT046
NCC30,2539.8650153077183,OUT018
FDE58,2061.2535042716504,OUT035
FDC05,1286.613181777188,OUT019
FDY15,2540.6489521893914,OUT046
FDG14,2428.374384216661,OUT046
FDL08,4005.598740963791,OUT049
FDQ47,657.3867945602549,OUT013
FDN12,1912.015363776336,OUT035
FDW10,2857.6508363929765,OUT013
FDD02,2030.7094341629731,OUT035
FDX35,1751.0606826883463,OUT010
FDT35,2732.943464157535,OUT046
DRN47,955.8794460923507,OUT019
FDB11,1649.6514536523086,OUT010
FDN20,2606.658856361812,OUT045
FDB59,3301.1442059642773,OUT035
FDJ58,2718.0017528882795,OUT045
FDU60,2720.83665650278,OUT046
FDS03,1186.479455241815,OUT049
FDU40,1162.2795478050894,OUT019
